Date,johor_ladang_lim_lim,johor_sg_tiram_di_kg_bukit_dagang,johor_sg_tiram_di_klinik_kesihatan_ulu_tiram,johor_layang_layang,johor_bukit_besar,johor_kg_semanggar,johor_ladang_nam_heng,johor_ladang_pekan,johor_lepau,johor_pasak,johor_sg_johor_di_kota_tinggi,johor_sg_kepala_orang_di_kg_sri_jaya,johor_sg_linggiu_di_linggiu,johor_sg_sembilang_di_kg_sg_sembilang,johor_ulu_sebol,johor_ladang_sedenak,johor_sg_siam_di_kg_sg_siam,johor_sg_siku_di_kg_murni_jaya
2022-02-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-02-05,0.0,,10.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,,8.0,,0.0,0.0,23.0,17.0
2022-02-06,27.0,,15.0,1.0,12.0,5.0,11.0,4.0,41.0,32.0,13.0,,17.0,,7.0,11.0,0.0,10.0
2022-02-07,1.0,,3.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,,3.0,,3.0,1.0,2.0,2.0
2022-02-08,1.0,,6.0,4.0,2.0,1.0,2.0,0.0,2.0,3.0,2.0,,1.0,,0.0,12.0,9.0,4.0
2022-02-09,8.0,,15.0,12.0,7.0,13.0,2.0,6.0,5.0,0.0,0.0,,22.0,,9.0,49.0,34.0,31.0
2022-02-10,21.0,,15.0,16.0,20.0,23.0,17.0,20.0,34.0,29.0,41.0,,38.0,,26.0,9.0,13.0,13.0
2022-02-11,7.0,,2.0,0.0,2.0,1.0,1.0,0.0,6.0,1.0,3.0,,1.0,,0.0,0.0,1.0,1.0
2022-02-12,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-02-13,0.0,,21.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-02-14,,,,,,,,,,,,,,,,,,
2022-02-15,0.0,,17.0,8.0,17.0,84.0,6.0,11.0,,14.0,9.0,,29.0,,35.0,25.0,14.0,18.0
2022-02-16,6.0,,25.0,11.0,4.0,23.0,5.0,10.0,,17.0,11.0,,4.0,,7.0,1.0,7.0,5.0
2022-02-17,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-02-18,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-02-19,2.0,,1.0,1.0,1.0,0.0,7.0,0.0,,1.0,1.0,,3.0,,2.0,0.0,2.0,1.0
2022-02-20,,,,,,,,,,,,,,,,,,
2022-02-21,,,,,,,,,,,,,,,,,,
2022-02-22,0.0,,,11.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,
2022-02-23,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0
2022-02-24,42.0,,34.0,55.0,40.0,38.0,30.0,28.0,,43.0,41.0,,33.0,,30.0,44.0,50.0,37.0
2022-02-25,14.0,,3.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,,10.0,,0.0,0.0,0.0,0.0
2022-02-26,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-02-27,0.0,,1.0,11.0,0.0,0.0,1.0,5.0,,4.0,2.0,,0.0,,0.0,6.0,1.0,1.0
2022-02-28,0.0,,0.0,12.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-03-01,1.0,,,6.0,0.0,2.0,,0.0,,0.0,0.0,,,,0.0,0.0,,
2022-03-02,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,
2022-03-03,,,,,,,,,,,,,,,,,,
2022-03-04,,,,,,,,,,,,,,,,,,
2022-03-05,,,,,,,,,,,,,,,,,,
2022-03-06,,,,,,,,,,,,,,,,,,
2022-03-07,0.0,,3.0,1.0,1.0,0.0,1.0,0.0,,0.0,0.0,,0.0,,2.0,31.0,4.0,27.0
2022-03-08,,,,,,,,,,,,,,,,,,
2022-03-09,,,,,,,,,,,,,,,,,,
2022-03-10,,,,,,,,,,,,,,,,,,
2022-03-11,,,,,,,,,,,,,,,,,,
2022-03-12,,,,,,,,,,,,,,,,,,
2022-03-13,,,,,,,,,,,,,,,,,,
2022-03-14,,,,,,,,,,,,,,,,,,
2022-03-15,62.0,,81.0,55.0,16.0,13.0,84.0,2.0,,42.0,15.0,,2.0,,5.0,84.0,57.0,54.0
2022-03-16,0.0,,1.0,,,,,,,0.0,,,,,,0.0,,
2022-03-17,,,,,,,,,,,,,,,,,,
2022-03-18,,,,,,,,,,,,,,,,,,
2022-03-19,0.0,,0.0,,,,,,,0.0,,,,,,0.0,,0.0
2022-03-20,,,,,,,,,,,,,,,,,,
2022-03-21,11.0,,15.0,6.0,,13.0,16.0,25.0,,28.0,44.0,,23.0,,43.0,31.0,6.0,21.0
2022-03-22,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0
2022-03-23,0.0,,14.0,9.0,,2.0,0.0,11.0,,0.0,1.0,,6.0,,3.0,0.0,1.0,0.0
2022-03-24,8.0,,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,4.0
2022-03-25,1.0,,24.0,1.0,,3.0,19.0,56.0,,2.0,10.0,,50.0,,31.0,6.0,3.0,2.0
2022-03-26,13.0,,44.0,37.0,,1.0,22.0,21.0,,1.0,2.0,,1.0,,10.0,7.0,41.0,14.0
2022-03-27,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,3.0
2022-03-28,,,,,,,,,,,,,,,,,,
2022-03-29,0.0,,1.0,0.0,,13.0,,2.0,,0.0,,,,,,4.0,4.0,0.0
2022-03-30,0.0,,1.0,2.0,,25.0,3.0,0.0,,3.0,0.0,,3.0,,11.0,15.0,7.0,0.0
2022-03-31,,,,,,,,,,,,,,,,,,
2022-04-01,11.0,,0.0,0.0,,16.0,0.0,28.0,,0.0,44.0,,18.0,,6.0,0.0,0.0,1.0
2022-04-02,15.0,,39.0,0.0,,1.0,11.0,0.0,,0.0,1.0,,0.0,,0.0,28.0,0.0,0.0
2022-04-03,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-04-04,,,,,,,,,,,,,,,,,,
2022-04-05,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-04-06,19.0,,40.0,1.0,,0.0,8.0,52.0,,14.0,0.0,,3.0,,1.0,1.0,1.0,1.0
2022-04-07,0.0,,2.0,3.0,,2.0,1.0,30.0,,0.0,0.0,,30.0,,56.0,6.0,2.0,0.0
2022-04-08,11.0,,12.0,0.0,,0.0,6.0,0.0,,99.0,18.0,,1.0,,0.0,8.0,0.0,1.0
2022-04-09,,,0.0,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,0.0
2022-04-10,,,17.0,,,,45.0,,,,,,0.0,,,,17.0,0.0
2022-04-11,,,1.0,,,,4.0,,,,,,15.0,,,,34.0,1.0
2022-04-12,0.0,,30.0,0.0,,0.0,51.0,0.0,,2.0,0.0,,1.0,,0.0,0.0,0.0,0.0
2022-04-13,7.0,,1.0,0.0,,0.0,0.0,32.0,,0.0,2.0,,26.0,,30.0,10.0,9.0,0.0
2022-04-14,4.0,,4.0,1.0,,6.0,1.0,0.0,,4.0,5.0,,5.0,,4.0,1.0,2.0,1.0
2022-04-15,29.0,,5.0,7.0,,4.0,5.0,1.0,,0.0,4.0,,0.0,,0.0,4.0,2.0,0.0
2022-04-16,0.0,,0.0,8.0,,3.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0
2022-04-17,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-04-18,,,,,,,,,,,,,,,,,,
2022-04-19,59.0,,0.0,27.0,,63.0,7.0,1.0,,5.0,43.0,,0.0,,0.0,0.0,1.0,1.0
2022-04-20,0.0,,8.0,8.0,,1.0,0.0,0.0,,0.0,0.0,,0.0,,6.0,0.0,26.0,0.0
2022-04-21,14.0,,13.0,12.0,,4.0,20.0,14.0,,2.0,25.0,,0.0,,3.0,18.0,7.0,0.0
2022-04-22,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0
2022-04-23,,,3.0,,,,57.0,,,,,,2.0,,,,0.0,0.0
2022-04-24,,,0.0,,,,0.0,,,,,,7.0,,,,1.0,0.0
2022-04-25,1.0,,12.0,1.0,,11.0,2.0,0.0,,24.0,1.0,,40.0,,8.0,0.0,1.0,0.0
2022-04-26,0.0,,0.0,1.0,,6.0,0.0,0.0,,0.0,0.0,,3.0,,2.0,0.0,2.0,0.0
2022-04-27,6.0,,1.0,10.0,,12.0,19.0,0.0,,30.0,13.0,,19.0,,0.0,1.0,4.0,1.0
2022-04-28,34.0,,32.0,0.0,,0.0,0.0,0.0,,3.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-04-29,,,,,,,,,,,,,,,,,,
2022-04-30,,,,,,0.0,,0.0,,1.0,,,,,,4.0,,
2022-05-01,,,0.0,8.0,,1.0,0.0,0.0,,0.0,0.0,,26.0,,6.0,10.0,0.0,0.0
2022-05-02,,,10.0,20.0,,10.0,2.0,0.0,,0.0,2.0,,60.0,,29.0,11.0,8.0,0.0
2022-05-03,,,5.0,53.0,,16.0,2.0,0.0,,0.0,6.0,,31.0,,76.0,86.0,66.0,1.0
2022-05-04,,,,10.0,,4.0,,0.0,,0.0,0.0,,,,16.0,24.0,,
2022-05-05,,,,0.0,,0.0,,0.0,,0.0,0.0,,,,3.0,0.0,,
2022-05-06,,,,9.0,,0.0,,0.0,,0.0,3.0,,,,2.0,0.0,,
2022-05-07,,,,1.0,,0.0,,0.0,,0.0,6.0,,,,1.0,7.0,,
2022-05-08,,,,,,,,,,,,,,,,0.0,,
2022-05-09,,,5.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,10.0,,6.0,46.0,0.0,1.0
2022-05-10,,,0.0,,,,,,,,,,,,,,,
2022-05-11,,,29.0,44.0,,21.0,13.0,0.0,,0.0,25.0,,19.0,,13.0,66.0,33.0,0.0
2022-05-12,,,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-05-13,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-05-14,,,52.0,0.0,,0.0,6.0,0.0,,0.0,0.0,,0.0,,0.0,2.0,0.0,0.0
2022-05-15,,,27.0,32.0,,33.0,2.0,0.0,,0.0,5.0,,15.0,,8.0,38.0,45.0,0.0
2022-05-16,,,0.0,0.0,,0.0,3.0,0.0,,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0
2022-05-17,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-05-18,,,0.0,0.0,,0.0,16.0,0.0,,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0
2022-05-19,,,23.0,6.0,,8.0,0.0,0.0,,0.0,1.0,,12.0,,2.0,0.0,3.0,0.0
2022-05-20,,,0.0,22.0,,3.0,0.0,0.0,,0.0,0.0,,63.0,,12.0,0.0,1.0,0.0
2022-05-21,,,13.0,0.0,,0.0,16.0,0.0,,0.0,5.0,,1.0,,0.0,0.0,0.0,0.0
2022-05-22,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0
2022-05-23,,,14.0,0.0,,17.0,95.0,0.0,,0.0,39.0,,3.0,,0.0,0.0,0.0,0.0
2022-05-24,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,39.0,,0.0,4.0,0.0,0.0
2022-05-25,,,15.0,8.0,,7.0,9.0,0.0,,0.0,11.0,,11.0,,27.0,43.0,11.0,0.0
2022-05-26,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-05-27,,,9.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-05-28,,,2.0,0.0,,0.0,1.0,0.0,,0.0,0.0,,0.0,,0.0,3.0,0.0,0.0
2022-05-29,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-05-30,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-05-31,,,0.0,0.0,,0.0,1.0,0.0,,0.0,0.0,,3.0,,0.0,0.0,0.0,0.0
2022-06-01,,,11.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0
2022-06-02,,,0.0,,,,0.0,,,,,,1.0,,,,4.0,0.0
2022-06-03,,,1.0,0.0,,0.0,3.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-06-04,,,9.0,42.0,,26.0,1.0,0.0,,0.0,24.0,,1.0,,1.0,68.0,12.0,0.0
2022-06-05,,,1.0,2.0,,12.0,11.0,0.0,,0.0,4.0,,1.0,,10.0,7.0,2.0,0.0
2022-06-06,,,0.0,3.0,,0.0,0.0,0.0,,0.0,0.0,,5.0,,3.0,0.0,1.0,0.0
2022-06-07,,,0.0,10.0,,0.0,0.0,0.0,,0.0,0.0,,1.0,,0.0,13.0,3.0,0.0
2022-06-08,,,21.0,0.0,,42.0,15.0,0.0,,0.0,99.0,,21.0,,0.0,0.0,1.0,0.0
2022-06-09,,,17.0,12.0,,65.0,0.0,0.0,,0.0,6.0,,17.0,,3.0,70.0,59.0,0.0
2022-06-10,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,1.0,,1.0,0.0,0.0,0.0
2022-06-11,7.0,,23.0,11.0,,15.0,27.0,0.0,,0.0,15.0,,24.0,,8.0,4.0,4.0,0.0
2022-06-12,,,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,1.0,0.0
2022-06-13,,,0.0,5.0,,23.0,0.0,0.0,,0.0,0.0,,19.0,,2.0,41.0,39.0,0.0
2022-06-14,,,12.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,4.0,,0.0,0.0,2.0,0.0
2022-06-15,,,5.0,1.0,,8.0,12.0,3.0,,0.0,10.0,,54.0,,0.0,7.0,18.0,0.0
2022-06-16,,,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-06-17,,,0.0,2.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,3.0,2.0,0.0
2022-06-18,,,4.0,0.0,,18.0,2.0,4.0,,0.0,29.0,,0.0,,0.0,11.0,1.0,0.0
2022-06-19,,,4.0,2.0,,0.0,0.0,38.0,,0.0,0.0,,17.0,,0.0,0.0,1.0,0.0
2022-06-20,,,2.0,7.0,,0.0,0.0,12.0,,0.0,0.0,,4.0,,0.0,21.0,1.0,0.0
2022-06-21,,,6.0,8.0,,0.0,1.0,13.0,,0.0,7.0,,18.0,,0.0,1.0,20.0,15.0
2022-06-22,,,0.0,4.0,,0.0,0.0,2.0,,0.0,0.0,,0.0,,0.0,22.0,0.0,50.0
2022-06-23,,,1.0,0.0,,18.0,9.0,1.0,,0.0,0.0,,13.0,,0.0,1.0,1.0,1.0
2022-06-24,23.0,,42.0,0.0,,18.0,28.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-06-25,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,4.0,,0.0,0.0,1.0,1.0
2022-06-26,0.0,,60.0,4.0,13.0,13.0,6.0,0.0,0.0,0.0,13.0,,0.0,,0.0,2.0,1.0,0.0
2022-06-27,0.0,,16.0,2.0,2.0,1.0,20.0,0.0,0.0,0.0,1.0,,0.0,,0.0,1.0,0.0,0.0
2022-06-28,12.0,,26.0,12.0,14.0,14.0,28.0,3.0,0.0,0.0,7.0,,2.0,,0.0,3.0,32.0,18.0
2022-06-29,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,1.0
2022-06-30,4.0,,17.0,9.0,0.0,1.0,8.0,1.0,29.0,0.0,5.0,,2.0,,0.0,6.0,3.0,3.0
2022-07-01,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-07-02,0.0,,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-07-03,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-07-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-07-05,6.0,,0.0,17.0,0.0,0.0,1.0,10.0,1.0,0.0,20.0,,0.0,,0.0,0.0,31.0,1.0
2022-07-06,0.0,,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0
2022-07-07,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-07-08,,,1.0,,,,1.0,,1.0,,,,0.0,,,,0.0,1.0
2022-07-09,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-07-10,3.0,,0.0,1.0,16.0,0.0,1.0,1.0,33.0,0.0,0.0,,0.0,,0.0,9.0,0.0,1.0
2022-07-11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-07-12,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,1.0,1.0
2022-07-13,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,,1.0,,0.0,0.0,0.0,0.0
2022-07-14,4.0,,2.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0
2022-07-15,0.0,,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,5.0,,0.0,0.0,0.0,0.0
2022-07-16,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-07-17,0.0,,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,,0.0,0.0,0.0,0.0
2022-07-18,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-07-19,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,1.0,,11.0,0.0,0.0,0.0
2022-07-20,13.0,,4.0,0.0,8.0,8.0,3.0,0.0,22.0,0.0,2.0,,0.0,,0.0,32.0,1.0,3.0
2022-07-21,0.0,,15.0,5.0,21.0,34.0,25.0,3.0,0.0,0.0,50.0,,3.0,,0.0,41.0,3.0,5.0
2022-07-22,31.0,,0.0,0.0,1.0,0.0,13.0,1.0,0.0,0.0,22.0,,7.0,,2.0,0.0,1.0,0.0
2022-07-23,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,21.0,40.0
2022-07-24,2.0,,4.0,14.0,12.0,1.0,0.0,8.0,1.0,0.0,3.0,,2.0,,7.0,6.0,8.0,32.0
2022-07-25,2.0,,10.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,5.0,,1.0,,0.0,27.0,1.0,1.0
2022-07-26,2.0,,3.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0
2022-07-27,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-07-28,0.0,,28.0,3.0,26.0,32.0,24.0,12.0,0.0,0.0,6.0,,3.0,,8.0,16.0,8.0,13.0
2022-07-29,57.0,,18.0,0.0,10.0,46.0,43.0,7.0,4.0,33.0,23.0,,15.0,,7.0,15.0,3.0,8.0
2022-07-30,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0
2022-07-31,0.0,,7.0,0.0,35.0,29.0,1.0,0.0,0.0,0.0,25.0,,47.0,,4.0,1.0,0.0,0.0
2022-08-01,3.0,,0.0,0.0,0.0,6.0,1.0,2.0,8.0,0.0,0.0,,5.0,,0.0,4.0,0.0,5.0
2022-08-02,119.0,,45.0,40.0,38.0,90.0,33.0,5.0,38.0,0.0,28.0,,20.0,,12.0,72.0,11.0,14.0
2022-08-03,1.0,,19.0,3.0,0.0,0.0,2.0,6.0,1.0,0.0,2.0,,6.0,,5.0,0.0,3.0,5.0
2022-08-04,0.0,,15.0,0.0,10.0,2.0,25.0,0.0,0.0,0.0,9.0,,0.0,,0.0,4.0,0.0,18.0
2022-08-05,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0
2022-08-06,0.0,,,0.0,0.0,0.0,,0.0,,10.0,0.0,,,,0.0,0.0,,
2022-08-07,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,
2022-08-08,0.0,,,2.0,0.0,0.0,,0.0,,0.0,0.0,,,,1.0,0.0,,
2022-08-09,0.0,,,0.0,0.0,0.0,,0.0,,8.0,0.0,,,,0.0,0.0,,
2022-08-10,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,
2022-08-11,,,,,,,,,,,,,,,,,,
2022-08-12,,,,,,,,,,,,,,,,,,
2022-08-13,3.0,,4.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,,1.0,,0.0,0.0,0.0,7.0
2022-08-14,0.0,,62.0,0.0,3.0,10.0,0.0,0.0,33.0,0.0,0.0,,10.0,,0.0,0.0,0.0,0.0
2022-08-15,11.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,6.0,0.0,0.0,0.0
2022-08-16,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-08-17,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0,,8.0,0.0,0.0,0.0
2022-08-18,3.0,,2.0,15.0,35.0,0.0,5.0,0.0,12.0,0.0,0.0,,0.0,,0.0,27.0,16.0,1.0
2022-08-19,0.0,,17.0,15.0,3.0,39.0,0.0,0.0,0.0,33.0,0.0,,9.0,,0.0,4.0,12.0,18.0
2022-08-20,2.0,,43.0,3.0,24.0,66.0,4.0,0.0,0.0,0.0,32.0,,4.0,,0.0,57.0,4.0,26.0
2022-08-21,47.0,,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0
2022-08-22,0.0,,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,,24.0,,6.0,0.0,3.0,1.0
2022-08-23,1.0,,29.0,2.0,3.0,10.0,6.0,0.0,4.0,0.0,11.0,,1.0,,0.0,0.0,0.0,1.0
2022-08-24,0.0,,0.0,0.0,4.0,14.0,16.0,1.0,7.0,0.0,5.0,,11.0,,3.0,0.0,0.0,0.0
2022-08-25,29.0,,7.0,4.0,3.0,3.0,37.0,17.0,12.0,0.0,18.0,,15.0,,13.0,9.0,11.0,15.0
2022-08-26,3.0,,4.0,15.0,24.0,15.0,4.0,8.0,6.0,0.0,17.0,,24.0,,14.0,11.0,14.0,13.0
2022-08-27,6.0,,4.0,22.0,27.0,110.0,10.0,42.0,33.0,0.0,51.0,,8.0,,3.0,28.0,18.0,10.0
2022-08-28,0.0,,,7.0,7.0,17.0,,33.0,,0.0,0.0,,,,39.0,34.0,,
2022-08-29,2.0,,,20.0,19.0,19.0,,10.0,,0.0,13.0,,,,6.0,0.0,,
2022-08-30,1.0,,,2.0,0.0,0.0,,0.0,,0.0,5.0,,,,8.0,0.0,,
2022-08-31,0.0,,,0.0,5.0,13.0,,0.0,,0.0,0.0,,,,3.0,0.0,,
2022-09-01,1.0,,,27.0,12.0,37.0,,31.0,,0.0,0.0,,,,13.0,1.0,,
2022-09-02,58.0,,,0.0,0.0,0.0,,0.0,,0.0,2.0,,,,0.0,11.0,,
2022-09-03,0.0,,,5.0,1.0,2.0,,3.0,,0.0,0.0,,,,2.0,4.0,,
2022-09-04,37.0,,,0.0,0.0,1.0,,0.0,,0.0,1.0,,,,1.0,1.0,,
2022-09-05,14.0,,32.0,0.0,3.0,4.0,14.0,22.0,6.0,0.0,17.0,,9.0,,1.0,6.0,2.0,9.0
2022-09-06,0.0,,40.0,0.0,1.0,4.0,84.0,0.0,0.0,0.0,11.0,,0.0,,0.0,0.0,0.0,1.0
2022-09-07,3.0,,1.0,20.0,0.0,0.0,1.0,17.0,2.0,1.0,0.0,,0.0,,1.0,0.0,38.0,3.0
2022-09-08,0.0,,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,0.0,,42.0,,21.0,78.0,2.0,13.0
2022-09-09,45.0,,2.0,16.0,6.0,11.0,10.0,8.0,38.0,1.0,0.0,,16.0,,24.0,6.0,43.0,85.0
2022-09-10,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0
2022-09-11,12.0,,54.0,9.0,4.0,10.0,27.0,24.0,0.0,13.0,10.0,,6.0,,15.0,20.0,39.0,12.0
2022-09-12,4.0,,1.0,0.0,0.0,0.0,1.0,14.0,1.0,9.0,6.0,,1.0,,1.0,0.0,0.0,1.0
2022-09-13,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,7.0
2022-09-14,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0
2022-09-15,0.0,,0.0,0.0,17.0,22.0,1.0,0.0,0.0,0.0,22.0,,2.0,,0.0,0.0,0.0,0.0
2022-09-16,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,3.0,,24.0,,0.0,0.0,0.0,0.0
2022-09-17,0.0,,1.0,0.0,30.0,23.0,3.0,1.0,0.0,0.0,0.0,,2.0,,0.0,3.0,0.0,0.0
2022-09-18,78.0,,21.0,2.0,12.0,10.0,21.0,5.0,55.0,13.0,16.0,,2.0,,4.0,14.0,5.0,8.0
2022-09-19,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2022-09-20,,,,,,,,,,,,,,,,,,
2022-09-21,,,,,,,,,,,,,,,,,,
2022-09-22,,,,,,,,,,,,,,,,,,
2022-09-23,,,,,,,,,,,,,,,,,,
2022-09-24,,,,,,,,,,,,,,,,,,
2022-09-25,,,,,,,,,,,,,,,,,,
2022-09-26,,,,,,,,,,,,,,,,,,
2022-09-27,0.0,,,1.0,0.0,0.0,,0.0,,0.0,0.0,,,,1.0,0.0,,
2022-09-28,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,
