Date,sarawak_aman_5_bridge,sarawak_bako_causeway,sarawak_barrage,sarawak_batu_kawa_bridge,sarawak_batu_kitang_telemetry,sarawak_bau,sarawak_bau_bridge,sarawak_buan_bidi,sarawak_buntal_did,sarawak_kampung_git,sarawak_kampung_monggak,sarawak_kampung_opar,sarawak_kampung_rayu,sarawak_kampung_sagah,sarawak_kampung_similang,sarawak_kuching_airport,sarawak_kuching_city_south,sarawak_kuching_saberkas,sarawak_malihah,sarawak_maong_tengah_kiri,sarawak_matang,sarawak_padawan,sarawak_padungan,sarawak_pang_tebang,sarawak_rampangi,sarawak_satok_b,sarawak_sebubut,sarawak_semariang_fisheries,sarawak_semban,sarawak_sibu_laut,sarawak_siniawan,sarawak_siol_jps,sarawak_sungai_china,sarawak_sungai_opar,sarawak_sungai_pedid,sarawak_sungai_tengah,sarawak_telok_assam,sarawak_ulu_maong,sarawak_upper_sungai_staat,sarawak_mid_sungai_kuap
2025-11-24,363.0,261.5,75.5,11.5,630.0,532.5,472.0,161.5,114.5,220.5,224.5,78.0,746.5,230.0,609.5,235.0,136.0,123.5,442.5,111.0,321.0,176.5,68.0,385.5,108.0,124.0,288.5,531.0,830.5,85.0,413.5,553.0,599.0,113.0,81.0,325.5,280.5,114.0,165.5,146.0
2025-11-25,835.0,589.0,474.5,547.5,592.0,369.0,254.5,369.0,325.0,412.5,510.0,372.0,376.5,656.0,235.0,1125.5,701.5,557.0,536.5,662.5,750.0,1539.5,640.0,795.0,469.5,484.5,891.5,-9018.5,531.5,417.0,546.0,911.0,854.5,488.0,546.0,484.5,283.0,672.0,263.0,1314.0
2025-11-26,0.0,0.0,16.5,281.0,114.5,0.0,0.0,0.0,0.0,0.0,22.0,0.0,24.5,,80.0,356.0,77.0,109.0,0.0,165.0,0.0,13.5,28.5,67.0,24.5,33.0,45.5,101.0,45.5,36.5,0.0,18.0,21.0,0.0,0.0,0.0,18.5,283.0,0.0,394.0
2025-11-27,782.5,484.5,1185.5,196.5,301.5,280.5,171.5,67.5,3805.5,433.0,0.0,12.0,220.0,0.0,597.0,1210.5,1210.5,1106.5,17.5,971.0,316.0,660.5,962.5,0.0,722.0,501.5,377.5,339.0,2264.5,249.5,424.5,375.0,336.5,12.0,0.0,71.5,3647.5,1220.5,149.0,836.5
2025-11-28,458.0,1425.5,1110.5,607.5,462.5,914.0,556.5,504.5,721.5,282.0,,169.5,345.0,651.5,494.5,856.0,958.0,315.5,1555.5,364.5,438.0,509.5,1204.0,575.0,1099.0,380.0,574.5,865.0,885.0,1019.5,1627.5,1094.0,724.5,222.0,684.0,627.5,1856.5,468.0,627.5,634.5
2025-11-29,137.0,23.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5,0.0,0.0,0.0,0.0,24.0,181.5,75.0,0.0,22.5,26.0,0.0,249.5,101.5,21.0,0.0,0.0,0.0,0.0,27.5,0.0,44.0,50.0,0.0,0.0,0.0,0.0,24.5,129.0,28.0,307.5
2025-11-30,20.5,44.0,64.0,229.0,454.5,237.5,177.5,326.5,80.5,154.0,,50.0,15.5,115.0,8.5,185.0,299.0,216.0,391.5,196.0,271.5,4.0,182.5,9.5,347.5,182.5,285.5,197.5,0.0,12.0,830.0,127.5,41.5,83.5,47.0,215.0,519.0,176.5,48.5,458.0
2025-12-01,1899.5,618.0,258.5,1086.5,1814.5,554.0,564.0,559.5,303.0,884.5,,1103.5,449.0,703.5,230.5,2208.5,773.5,338.0,252.0,607.5,407.5,1893.0,524.0,387.0,321.5,794.5,755.0,366.5,2211.0,561.5,2842.5,313.0,972.5,1599.5,353.0,751.5,168.5,322.0,466.0,216.5
2025-12-02,446.0,544.5,1443.0,650.0,1195.0,132.0,335.5,178.0,70.5,151.5,81.0,469.5,156.0,242.5,22.0,927.0,606.5,1398.5,456.5,2506.0,238.5,404.5,434.5,260.0,0.0,2244.5,328.5,236.0,1249.0,291.5,1066.5,46.0,179.0,454.5,627.5,296.0,5.5,1281.5,513.0,601.0
2025-12-03,146.0,2597.0,2173.5,463.0,496.0,185.5,182.5,127.0,3075.0,131.5,46.0,79.0,705.0,477.0,1908.5,764.0,1213.0,775.0,589.5,665.5,508.0,107.5,1138.0,38.5,1902.5,591.0,521.5,767.0,96.0,478.0,292.5,1143.5,649.5,149.0,43.5,580.5,4813.5,855.0,121.5,793.0
2025-12-04,427.5,70.0,46.5,4.5,0.0,100.0,60.0,26.0,0.0,199.0,1449.0,240.0,34.5,,63.0,26.5,0.0,0.0,0.0,0.0,0.0,361.0,29.0,1456.5,0.0,0.0,0.0,0.0,357.5,0.0,128.5,0.0,7.5,135.0,1045.5,13.0,34.5,30.5,0.0,0.0
2025-12-05,16.0,0.0,0.0,581.5,253.0,0.0,0.0,0.0,0.0,32.5,0.0,0.0,68.0,244.5,0.0,112.0,0.0,874.0,16.5,975.0,0.0,530.0,-9999.0,0.0,141.5,174.0,0.0,0.0,404.5,0.0,76.0,22.5,0.0,18.5,28.0,248.0,0.0,352.5,9.0,0.0
2025-12-06,90.0,147.5,488.5,98.5,420.5,433.5,357.5,41.5,539.0,30.5,154.5,132.0,120.0,0.0,45.5,125.0,1074.5,384.5,61.5,969.0,454.5,131.5,678.5,562.0,1470.0,1269.0,135.5,1003.5,578.0,852.5,249.0,898.5,390.5,44.0,328.5,244.0,2046.5,349.0,0.0,122.5
2025-12-07,175.5,5978.0,4524.0,314.5,377.5,796.0,592.5,623.0,5667.0,513.5,459.0,1134.0,5645.5,756.0,5819.0,1665.5,3559.0,2941.5,1334.5,1279.0,1821.0,332.5,2328.0,457.5,4900.5,1651.5,1896.0,3694.5,527.0,5620.5,272.0,3095.0,2761.0,1238.0,583.0,1135.5,3971.5,1560.0,202.5,754.0
2025-12-08,613.5,4836.5,4706.5,3429.5,1911.0,4210.5,3635.0,4005.5,1528.0,940.5,2458.5,4897.0,4266.5,4282.5,2294.0,3182.0,4360.5,4046.5,3578.0,5628.0,6637.5,742.5,4141.5,1807.0,2334.0,3977.0,5671.5,4252.0,,2363.5,5408.0,4541.5,3865.5,5219.5,2036.0,4556.5,3328.0,4095.0,1419.5,1753.0
2025-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-10,35.5,75.0,8.5,19.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-11,0.0,18.0,123.5,109.0,27.5,2.0,0.5,81.0,4.5,0.0,73.5,7.5,78.5,0.0,45.5,1875.0,363.5,120.5,0.0,14.5,3.5,308.5,269.0,63.0,155.0,135.5,29.5,53.5,503.5,204.5,37.5,94.0,12.5,9.0,50.5,14.5,89.5,735.5,0.0,84.0
2025-12-12,255.5,1330.0,1335.5,920.5,1039.0,1569.0,1209.5,738.0,1342.0,745.0,423.5,934.0,1730.5,995.0,1555.0,1283.5,1116.5,1314.5,981.0,1577.0,1262.0,377.5,1206.0,555.0,1402.5,1166.5,1290.0,1534.5,527.0,1044.0,906.5,1513.0,1890.0,819.0,440.0,1075.5,1166.0,1426.0,798.5,1625.5
2025-12-13,16.5,132.0,636.5,78.0,-9719.0,1741.0,1693.0,225.5,,306.5,181.0,0.0,61.0,906.5,306.5,22.5,0.0,3.5,16.0,0.0,84.5,0.0,23.0,774.0,336.0,0.0,67.0,54.0,0.0,202.0,808.5,23.5,680.5,22.5,90.5,72.5,105.5,0.0,609.5,64.5
2025-12-14,197.5,0.0,279.0,181.0,137.0,223.0,122.5,385.5,0.0,225.0,349.0,77.0,25.0,48.0,0.0,793.0,39.5,21.5,20.5,57.5,0.0,197.0,20.0,311.0,0.0,0.0,0.0,0.0,238.0,0.0,30.0,0.0,22.5,103.0,698.0,93.5,34.5,235.5,1154.5,40.0
2025-12-15,1379.5,135.0,105.5,1283.5,1849.5,1900.5,2513.0,1601.0,439.5,162.5,947.5,2078.0,437.5,450.0,80.0,127.5,174.0,870.0,207.5,839.5,101.0,2107.0,175.0,200.5,454.5,204.0,144.0,514.5,,53.5,1216.0,136.5,91.0,2072.0,331.5,141.5,534.0,1113.5,438.0,207.0
2025-12-16,1121.0,333.5,299.5,379.5,1956.5,284.0,416.0,155.0,48.5,289.0,442.0,1499.0,345.5,743.5,76.0,943.5,815.5,784.0,819.0,993.0,215.0,1381.0,702.0,1031.5,174.0,689.5,196.5,563.5,1600.5,38.5,1926.5,620.0,974.0,1533.5,837.0,291.5,0.0,979.5,149.0,494.0
2025-12-17,155.0,409.5,440.0,419.0,1394.5,916.0,613.0,159.5,42.0,689.5,193.0,200.0,914.5,1062.5,26.0,126.5,472.5,108.0,876.5,211.0,203.5,158.0,279.5,849.0,45.5,128.5,371.5,497.5,41.5,324.5,867.0,249.5,302.5,192.0,266.0,1032.5,116.0,,91.0,36.5
2025-12-18,203.0,0.0,0.0,0.0,0.0,47.5,0.0,24.0,22.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,23.5,22.5,112.0,0.0,6.0,25.0,0.0,23.5,0.0,68.0,11.5,0.0,0.0,0.0,0.0,45.5,0.0,0.0,,0.0,0.0
2025-12-19,712.5,30.0,0.0,48.5,0.0,497.5,435.0,327.5,1181.0,335.5,274.0,823.5,1151.5,192.0,219.5,0.0,0.0,73.0,248.0,437.5,296.5,109.0,0.0,105.5,288.5,25.5,384.5,208.0,64.5,1797.0,205.0,166.0,475.5,887.5,77.5,321.0,1063.0,,460.0,0.0
2025-12-20,90.5,4699.0,3736.5,2407.0,929.5,0.0,0.0,0.0,434.0,0.0,47.5,18.5,782.5,824.0,2755.5,2235.5,3478.5,1723.5,829.5,1233.0,936.5,90.5,4439.5,210.5,2825.0,1648.0,851.0,1876.0,428.5,1735.5,36.0,2555.5,1214.0,37.0,114.5,908.0,1068.0,,0.0,2613.0
2025-12-21,3569.5,1966.5,1545.0,4931.0,3430.0,1987.5,2006.0,1715.0,2848.0,1253.0,913.5,1506.5,3247.5,4041.0,1399.0,4443.0,1500.5,2179.5,3448.0,2718.0,2991.0,2129.0,792.0,995.5,2520.0,1884.5,2600.5,1390.5,1334.5,1845.0,3353.5,892.0,2713.0,1439.0,1470.5,3758.5,1721.5,,1480.0,1300.0
2025-12-22,80.5,835.5,830.5,1014.5,1238.5,1443.5,1673.5,1226.5,505.5,1600.0,1132.5,2069.0,1965.0,1174.5,701.0,1642.5,930.5,1297.0,1049.5,1696.5,925.5,110.0,975.0,657.0,449.0,1021.0,845.5,679.5,361.5,1900.5,1122.0,698.5,1251.0,2462.0,685.0,1233.0,961.5,,1491.0,1629.5
2025-12-23,58.0,21.0,36.0,40.0,81.0,119.5,76.5,131.0,539.5,35.5,98.0,203.0,49.0,89.5,79.0,150.0,44.5,36.5,39.5,35.5,84.0,9.0,36.5,136.5,217.5,27.0,168.0,66.0,67.0,2633.0,161.0,41.5,204.0,419.0,295.0,47.5,690.5,,140.0,42.0
2025-12-24,15.5,53.0,96.0,803.5,186.0,1457.5,1227.0,87.0,176.5,328.0,1111.5,243.5,697.0,592.5,0.0,521.0,40.0,923.5,510.0,856.5,1041.5,97.0,0.0,280.5,165.0,390.5,1059.5,248.0,412.0,530.5,1829.5,510.0,1818.5,232.0,409.0,761.5,70.0,,773.5,216.0
2025-12-25,528.5,36.0,0.0,278.0,13.5,46.0,20.5,379.0,27.5,47.5,22.0,5.5,26.0,0.0,0.0,137.5,45.5,0.0,0.0,0.0,47.0,,0.0,42.5,59.0,0.0,47.0,0.0,16.0,26.5,46.5,19.0,34.0,62.5,8.5,44.5,19.5,,37.5,46.5
2025-12-26,892.5,1091.5,536.0,4822.5,692.5,68.5,70.5,325.0,1157.0,344.0,170.5,16.5,970.0,1326.0,4436.0,445.5,405.5,262.0,2207.0,445.0,1345.0,798.0,420.0,1262.0,456.5,1243.0,2088.5,1229.0,300.5,216.5,123.5,1390.5,1433.0,74.5,853.0,2083.0,658.0,,64.0,506.0
2025-12-27,248.5,3218.5,1485.5,961.5,693.0,45.0,68.5,30.0,222.0,330.0,172.0,344.5,589.5,949.0,459.0,370.5,962.0,1340.5,1388.0,1195.5,945.0,800.0,527.5,124.0,2273.0,1673.5,688.5,1207.0,635.0,-9083.5,902.0,979.0,2430.5,270.5,187.0,785.0,234.5,,82.5,1251.5
2025-12-28,1466.5,761.5,996.0,387.0,231.5,951.0,790.5,1125.5,247.5,2206.5,2650.0,771.0,750.5,558.0,901.0,392.0,1416.5,334.5,1466.0,251.0,1445.5,1396.0,1854.5,2828.5,908.0,602.5,1250.5,1875.0,246.0,1238.5,683.0,1240.5,2566.5,695.0,2196.5,1302.5,1006.0,,816.0,368.5
2025-12-29,22.5,0.0,0.0,54.0,93.5,93.5,92.0,96.5,95.0,47.5,68.0,0.0,273.0,60.0,28.0,44.0,52.0,8.5,80.0,55.0,152.5,0.0,1.5,88.5,47.5,30.5,127.5,58.0,68.5,101.5,76.0,27.0,329.5,115.0,147.5,88.5,90.0,,95.0,25.0
2025-12-30,128.5,481.5,418.5,224.5,1595.5,1428.0,1471.5,662.5,4711.5,66.5,521.5,441.5,1028.5,1173.0,393.0,369.0,1224.0,-8614.0,362.0,1312.0,1289.5,96.0,1293.5,-9768.5,1543.0,870.0,1075.5,1234.5,441.5,10458.5,371.5,637.5,2291.0,852.0,226.5,432.5,3535.0,,191.0,796.5
2025-12-31,1270.5,15888.0,14683.0,11377.0,9105.5,3362.0,3596.0,2495.5,11460.0,3526.5,1228.5,1738.5,11697.5,11441.0,12001.0,12311.0,13926.5,15595.5,16733.5,15412.5,18343.0,1274.5,13904.0,945.0,13024.5,16004.0,19546.5,15576.5,998.0,15137.0,3666.0,16848.5,15837.0,2118.0,1007.0,17956.0,13871.5,14520.0,2661.5,10646.5
2026-01-01,3955.5,5550.0,5378.0,12476.5,10300.0,9271.0,9384.5,6393.5,10983.5,6661.5,4616.5,5226.0,9574.0,11995.0,5448.0,-4519.5,5709.5,7878.5,16305.5,13124.5,15150.5,3982.5,5357.0,4140.5,16288.5,10429.5,14265.0,12541.5,3799.5,10831.5,8956.0,8343.0,12629.5,5282.5,4298.5,12934.5,5438.0,8511.0,7450.0,4289.0
2026-01-02,419.0,1460.0,1420.5,1627.0,481.0,212.0,272.5,253.5,1447.0,377.0,1134.0,676.0,2213.0,935.0,1676.5,799.0,1621.5,1079.5,2025.5,894.5,1978.5,158.0,1477.5,2519.5,2475.5,889.0,2104.0,1827.0,967.5,5947.0,602.0,1984.5,4256.5,491.0,2907.5,2430.5,846.0,605.5,128.0,1774.5
2026-01-03,615.0,-9783.5,116.0,258.0,1329.5,897.5,817.5,1609.5,1222.5,635.5,1789.0,1626.5,1271.0,2007.5,487.0,261.5,91.5,124.5,-9175.5,55.5,1010.0,1353.0,10.5,1370.5,1229.5,40.0,-8856.0,113.5,1032.0,217.0,1163.0,183.0,716.5,1417.5,-8585.0,1764.0,1822.5,213.5,989.0,22.0
2026-01-04,230.0,1494.0,1949.5,1890.0,1811.5,647.5,641.5,466.0,1755.0,626.5,239.5,490.0,1494.0,924.0,2207.0,1126.0,1943.5,1325.0,1763.0,1686.0,1380.5,199.0,1996.0,192.5,1267.0,1428.5,1332.5,1561.5,194.0,2925.5,1067.0,1962.0,1458.5,728.5,154.5,1322.5,1908.5,1312.5,754.0,1573.5
2026-01-05,489.5,48.5,29.0,55.5,82.0,53.0,46.5,53.0,10.0,680.0,78.5,36.0,15.5,149.5,42.5,89.0,53.5,55.5,81.5,54.5,27.0,489.5,54.0,204.5,7.5,42.5,35.0,55.5,279.0,5.5,52.5,31.5,19.0,42.0,112.5,34.5,7.0,56.5,227.0,92.0
2026-01-06,82.5,1231.0,1102.0,315.0,544.5,1677.0,2010.5,1231.0,425.0,159.0,141.0,621.0,623.0,618.0,807.5,714.5,1850.5,876.5,629.5,833.5,1291.5,79.5,1929.0,86.0,323.5,738.0,1080.5,613.0,380.0,398.5,732.0,1574.0,861.0,661.5,108.5,551.5,213.5,799.0,662.0,818.0
2026-01-07,0.0,23.0,37.0,0.0,0.0,0.0,22.5,0.0,200.0,,22.5,0.0,0.0,27.0,39.0,36.0,27.0,0.0,25.5,0.0,48.5,0.0,0.0,108.5,44.5,0.0,245.0,0.0,51.5,107.0,0.0,24.5,28.0,-479950.5,66.5,95.0,1515.5,0.0,0.0,23.0
2026-01-08,2306.0,1355.5,1274.5,1207.5,1999.0,2174.0,1983.0,1302.0,1458.5,2128.0,2062.5,849.5,1426.5,1652.0,4158.5,2164.0,1784.5,1182.0,2383.5,1685.5,2138.5,2245.0,1756.5,2036.0,1261.5,1321.5,2158.0,1593.0,1447.0,1468.5,,1521.5,2536.0,-779922.0,2293.5,1765.5,1177.5,1422.5,2424.0,2140.5
2026-01-09,11412.0,656.5,874.0,1650.0,5210.5,5264.0,3879.5,2545.0,133.0,3991.5,3838.0,1314.0,516.5,951.5,896.0,4329.5,1773.5,2557.0,1572.0,3024.0,1595.0,12395.5,936.5,3129.5,126.0,1884.0,1348.0,1160.0,-2969.5,158.5,2635.5,1016.0,1173.5,-949905.0,3058.0,1221.0,431.5,3078.0,4520.5,1954.0
2026-01-10,133.0,1898.0,2624.5,1875.5,1291.0,1184.5,1353.0,307.5,552.0,739.5,914.5,328.5,2618.5,2999.5,2674.5,1790.0,3409.5,3202.5,4421.5,3511.5,4990.0,28.0,3377.0,707.0,832.5,3172.5,3637.0,1936.0,639.0,1059.0,1882.5,2371.5,2876.0,-529521.0,913.0,4995.5,253.0,2893.5,1116.5,3728.5
2026-01-11,291.5,1867.0,1810.0,123.0,243.5,79.5,46.0,47.0,2282.0,165.5,125.5,26.5,2030.0,248.0,2423.5,170.0,805.5,599.5,697.0,591.5,2147.5,204.0,610.5,585.5,4889.5,1242.5,2092.0,2992.0,839.0,2663.5,447.0,2517.0,2697.0,0.0,332.5,1011.5,2403.5,389.0,77.5,230.0
2026-01-12,0.0,553.5,803.5,309.0,75.0,80.0,74.0,128.0,619.5,39.5,0.0,0.0,999.0,239.5,442.5,562.0,495.5,299.0,505.5,559.5,1065.5,0.0,459.5,0.0,297.0,408.5,676.0,720.0,29.5,428.0,356.0,882.5,1087.5,37.5,67.0,681.0,-9965.0,411.5,143.5,463.5
2026-01-13,155.5,1090.0,1034.0,51.5,164.0,572.5,583.5,347.0,707.0,57.0,698.0,243.5,750.0,260.0,1022.0,145.0,335.0,384.5,145.5,74.5,258.0,176.0,478.0,762.0,325.5,219.5,222.5,202.5,535.5,1084.0,539.0,557.0,181.0,408.0,426.0,259.0,919.5,100.0,365.5,874.5
2026-01-14,36.5,103.0,166.0,72.5,549.0,256.0,258.0,792.5,96.0,79.0,751.5,359.0,109.0,212.5,240.5,94.5,121.0,148.5,347.0,301.0,601.5,13.0,117.0,945.0,724.5,76.0,568.5,343.5,648.5,0.0,50.0,0.0,181.5,912.5,667.0,356.5,188.5,94.0,108.0,402.5
2026-01-15,20.5,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9959.0,0.0,0.0,0.0,0.0,0.0,38.5,,0.0,0.0,0.0,0.0,38.5,0.0,0.0,79.5,0.0,0.0,0.0,0.0,0.0,74.0,118.0,33.0,0.0,0.0
2026-01-16,0.0,0.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0
2026-01-17,0.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,18.0,0.0,0.0,0.0,0.0
2026-01-18,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0
2026-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,28.0,0.0,0.0,0.0
2026-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0
2026-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-22,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
2026-01-24,346.5,123.5,89.5,652.0,387.5,904.0,1004.5,582.0,294.5,551.0,942.0,728.0,643.5,602.5,111.5,78.5,194.5,376.5,619.0,479.5,774.5,374.0,92.0,867.5,574.5,642.5,871.5,710.5,298.5,675.5,477.5,390.5,840.5,801.5,,594.0,359.0,386.0,789.0,145.0
2026-01-25,5497.0,6761.0,9329.0,3977.5,6506.0,2592.0,2964.0,2166.5,1628.5,4949.0,2262.0,2445.5,10683.5,4934.0,7558.5,10128.0,10293.5,7402.0,5216.5,7250.0,8673.0,5237.5,10565.5,2623.0,1469.0,7281.0,6491.0,8045.5,3240.0,1918.0,3876.0,5612.5,8740.5,3132.0,2525.0,5922.5,891.0,8528.5,3409.0,10976.5
2026-01-26,0.0,5659.5,4859.0,114.0,50.0,89.0,112.0,128.0,7082.5,0.0,485.5,4656.0,7929.0,165.0,6698.5,1388.5,2900.5,1792.0,458.0,1253.5,1202.0,44.0,3082.5,900.5,6962.0,1741.0,2079.0,5824.0,103.5,8426.0,21.5,,2983.0,5674.0,623.5,600.5,2626.0,1185.0,22.0,2074.0
2026-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,-9985.0,68.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,255.5,14.0,0.0,29.5,0.0,,0.0,18.0,0.0,563.0,0.0,0.0,0.0,0.0
2026-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-29,0.0,0.0,63.0,380.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.5,210.5,0.0,0.0,0.0,0.0,240.0,0.0,282.5,0.0,0.0,0.0,0.0,0.0,283.0,0.0,0.0,66.5,72.5,28.5,205.5,0.0,0.0,289.5,15.5,0.0,0.0,0.0
2026-01-30,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,0.0
2026-01-31,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,4.5,101.0,-9697.0,37.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,33.5,0.0,0.0,1793.5,762.5,0.0,5.0,0.0,97.5,25.0,0.0,2.0,-9922.5,-9971.5,1905.0,54.0,10.5,0.0,52.5,0.0
2026-02-01,348.0,1384.5,1284.5,4231.0,3610.0,4243.0,4710.5,3918.0,722.5,804.0,-8333.0,2060.5,964.0,1602.0,641.5,3216.0,5325.0,5365.0,2411.0,6474.5,2070.5,-9661.0,3572.5,1684.5,829.0,-5216.0,1834.5,2033.5,568.5,1424.0,2401.5,3725.5,2077.5,2929.0,2408.5,1646.5,171.0,5071.5,1483.0,4849.5
2026-02-02,121.5,0.0,32.0,0.0,-9975.0,0.0,0.0,22.0,0.0,93.0,27.0,53.0,-9920.0,78.0,814.0,0.0,43.5,285.0,122.5,85.0,85.0,151.0,0.0,26.0,0.0,0.0,162.0,0.0,45.5,28.0,46.0,-9999.0,524.0,181.5,21.0,169.0,0.0,427.5,51.5,521.0
2026-02-03,203.0,2451.0,6288.5,178.5,166.0,60.0,77.5,19.0,,403.0,0.0,121.5,265.0,165.5,2479.5,307.5,530.0,271.0,206.5,218.5,-9620.5,85.5,615.5,123.0,1439.5,197.0,361.5,287.5,0.0,236.0,105.0,538.5,681.5,128.0,8.0,255.0,1938.5,341.0,455.5,1213.0
2026-02-04,49.0,197.0,544.5,0.0,0.0,0.0,0.0,41.5,1349.5,0.0,118.5,0.0,202.5,18.0,0.0,119.5,96.0,401.0,56.0,59.0,107.0,42.5,31.5,1.5,1933.0,268.0,59.0,32.0,40.5,730.0,32.0,191.5,104.5,-9971.0,70.0,67.0,402.0,182.5,65.0,539.0
2026-02-05,0.0,80.5,24.5,517.0,139.5,176.5,206.0,0.0,-9366.0,0.0,0.0,0.0,485.5,117.0,711.0,590.0,238.0,401.5,986.5,337.5,596.0,0.0,143.0,0.0,259.0,439.5,368.0,277.0,59.5,174.0,68.5,598.0,603.0,30.0,25.5,798.0,61.5,341.0,31.0,38.0
2026-02-06,459.5,27.5,157.0,0.0,164.5,60.0,122.0,61.0,274.0,234.5,332.0,53.0,0.0,,1830.0,159.5,415.0,547.5,79.5,0.0,213.0,183.5,839.5,433.5,88.5,46.5,79.5,20.5,460.5,0.0,1380.5,345.5,89.0,106.5,228.0,124.0,0.0,350.0,532.0,469.5
2026-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
2026-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
